,date,location,ratio
50324,2021/6/19,Alabama,0
50214,2021/6/20,Alabama,0
50104,2021/6/21,Alabama,0.014044944
49994,2021/6/22,Alabama,0
49884,2021/6/23,Alabama,0.044619423
49774,2021/6/24,Alabama,0
49664,2021/6/25,Alabama,0.014814815
49554,2021/6/26,Alabama,0
49444,2021/6/27,Alabama,0
49334,2021/6/28,Alabama,0.003868472
49224,2021/6/29,Alabama,0
49114,2021/6/30,Alabama,0.026315789
49004,2021/7/1,Alabama,0
48894,2021/7/2,Alabama,0.019047619
48784,2021/7/3,Alabama,0
48674,2021/7/4,Alabama,0
48564,2021/7/5,Alabama,0
48454,2021/7/6,Alabama,0
48344,2021/7/7,Alabama,0.017978921
48234,2021/7/8,Alabama,0
48124,2021/7/9,Alabama,0.009482759
48014,2021/7/10,Alabama,0.007490637
47904,2021/7/11,Alabama,0
47794,2021/7/12,Alabama,0
47684,2021/7/13,Alabama,0
47574,2021/7/14,Alabama,0.018597997
47464,2021/7/15,Alabama,0.011398964
47354,2021/7/16,Alabama,0.003003003
47244,2021/7/17,Alabama,0.001109878
47134,2021/7/18,Alabama,0
47024,2021/7/19,Alabama,0
46914,2021/7/20,Alabama,0.012221423
46804,2021/7/21,Alabama,0.00122549
46694,2021/7/22,Alabama,0.003828973
46584,2021/7/23,Alabama,0.002308136
46474,2021/7/24,Alabama,0.005826271
46364,2021/7/25,Alabama,0
46254,2021/7/26,Alabama,0
46144,2021/7/27,Alabama,0.003374578
46034,2021/7/28,Alabama,0.006603081
45924,2021/7/29,Alabama,0.002197802
45814,2021/7/30,Alabama,0
45704,2021/7/31,Alabama,0.003694126
45594,2021/8/1,Alabama,0
45484,2021/8/2,Alabama,0
45374,2021/8/3,Alabama,0.001814333
45264,2021/8/4,Alabama,0.005589879
45154,2021/8/5,Alabama,0.003405816
45044,2021/8/6,Alabama,0.007055631
44934,2021/8/7,Alabama,0.00616808
44824,2021/8/8,Alabama,0
44714,2021/8/9,Alabama,0.000205044
44604,2021/8/10,Alabama,0.006028834
44494,2021/8/11,Alabama,0.010646585
44384,2021/8/12,Alabama,0.008399328
44274,2021/8/13,Alabama,0.010286001
44164,2021/8/14,Alabama,0
44054,2021/8/15,Alabama,0.00471968
43944,2021/8/16,Alabama,0.000405515
43834,2021/8/17,Alabama,0.008202834
43724,2021/8/18,Alabama,0.008958567
43614,2021/8/19,Alabama,0.010796915
43504,2021/8/20,Alabama,0.007370361
43394,2021/8/21,Alabama,0.009339775
43284,2021/8/22,Alabama,0
43174,2021/8/23,Alabama,0
43064,2021/8/24,Alabama,0
42954,2021/8/25,Alabama,0
42844,2021/8/26,Alabama,0.009244301
42734,2021/8/27,Alabama,0.009934433
42624,2021/8/28,Alabama,0.010662359
42514,2021/8/29,Alabama,0.000873871
42404,2021/8/30,Alabama,0
42294,2021/8/31,Alabama,0.011717249
42184,2021/9/1,Alabama,0.001705393
42074,2021/9/2,Alabama,0.007341867
41964,2021/9/3,Alabama,0.012480499
41854,2021/9/4,Alabama,0.004524887
41744,2021/9/5,Alabama,0.000351865
41634,2021/9/6,Alabama,0.000389712
41524,2021/9/7,Alabama,0.001497006
41414,2021/9/8,Alabama,0.014193279
41304,2021/9/9,Alabama,0.01465537
41194,2021/9/10,Alabama,0.011041667
41084,2021/9/11,Alabama,0.015131286
40974,2021/9/12,Alabama,0.001672241
40864,2021/9/13,Alabama,0.000742942
40754,2021/9/14,Alabama,0.010141988
40644,2021/9/15,Alabama,0.018077239
40534,2021/9/16,Alabama,0.018126888
40424,2021/9/17,Alabama,0.064559516
40314,2021/9/18,Alabama,0.04650491
40204,2021/9/19,Alabama,0.000478469
40094,2021/9/20,Alabama,0
39984,2021/9/21,Alabama,0.077639752
39872,2021/9/22,Alabama,0.067925779
39760,2021/9/23,Alabama,0.039512775
39648,2021/9/24,Alabama,0.047878552
39536,2021/9/25,Alabama,0.034388832
39424,2021/9/26,Alabama,0
39312,2021/9/27,Alabama,0.001882058
39200,2021/9/28,Alabama,0.065524194
39088,2021/9/29,Alabama,0.021018216
38976,2021/9/30,Alabama,0.058166863
38864,2021/10/1,Alabama,0.050948509
38752,2021/10/2,Alabama,0.051351351
38640,2021/10/3,Alabama,0.001121076
38528,2021/10/4,Alabama,0.001358696
38416,2021/10/5,Alabama,0.045836023
38304,2021/10/6,Alabama,0.055031447
38192,2021/10/7,Alabama,0.049920761
38080,2021/10/8,Alabama,0.077216397
37968,2021/10/9,Alabama,0.109902067
37856,2021/10/10,Alabama,0.001531394
37744,2021/10/11,Alabama,0.002141328
37632,2021/10/12,Alabama,0.011286682
37520,2021/10/13,Alabama,0.109251969
37408,2021/10/14,Alabama,0.115238095
37296,2021/10/15,Alabama,0.035870516
