,date,location,ratio
29660,2021/12/23,Tennessee,0.36816609
29548,2021/12/24,Tennessee,0
29436,2021/12/25,Tennessee,0
29324,2021/12/26,Tennessee,0
29212,2021/12/27,Tennessee,0.015057756
29100,2021/12/28,Tennessee,0.020321899
28988,2021/12/29,Tennessee,0.003855371
28876,2021/12/30,Tennessee,0.005761986
28764,2021/12/31,Tennessee,0
28652,2022/1/1,Tennessee,0
28540,2022/1/2,Tennessee,0
28428,2022/1/3,Tennessee,0.00129771
28316,2022/1/4,Tennessee,0.00571037
28204,2022/1/5,Tennessee,0
28092,2022/1/6,Tennessee,0.002986819
27980,2022/1/7,Tennessee,0.002092287
27868,2022/1/8,Tennessee,0.00148012
27756,2022/1/9,Tennessee,0
27644,2022/1/10,Tennessee,0
27532,2022/1/11,Tennessee,0.001959752
27420,2022/1/12,Tennessee,0.004308424
27308,2022/1/13,Tennessee,0.003570874
27196,2022/1/14,Tennessee,0.004086113
27084,2022/1/15,Tennessee,0.008306739
26972,2022/1/16,Tennessee,0
26860,2022/1/17,Tennessee,0
26748,2022/1/18,Tennessee,0.005046725
26636,2022/1/19,Tennessee,0.000237332
26524,2022/1/20,Tennessee,0.005875583
26412,2022/1/21,Tennessee,0.003121325
26300,2022/1/22,Tennessee,0.006462334
26188,2022/1/23,Tennessee,0
26076,2022/1/24,Tennessee,0
25964,2022/1/25,Tennessee,0.003019256
25852,2022/1/26,Tennessee,0.005442602
25740,2022/1/27,Tennessee,0.003546541
25628,2022/1/28,Tennessee,0.004749079
25516,2022/1/29,Tennessee,0.004126159
25404,2022/1/30,Tennessee,0
25292,2022/1/31,Tennessee,0
25180,2022/2/1,Tennessee,0.006013315
25068,2022/2/2,Tennessee,0.032857467
24956,2022/2/3,Tennessee,0.00603392
24844,2022/2/4,Tennessee,0.006208426
24732,2022/2/5,Tennessee,0.003403551
24620,2022/2/6,Tennessee,0
24508,2022/2/7,Tennessee,0
24396,2022/2/8,Tennessee,0.002861929
24284,2022/2/9,Tennessee,0.018975332
24172,2022/2/10,Tennessee,0.009941613
24060,2022/2/11,Tennessee,0.008080475
23948,2022/2/12,Tennessee,0.011369599
23836,2022/2/13,Tennessee,0
23724,2022/2/14,Tennessee,0
23612,2022/2/15,Tennessee,0.01610306
23500,2022/2/16,Tennessee,-0.000694927
23388,2022/2/17,Tennessee,0.104172065
23276,2022/2/18,Tennessee,0.010968921
23164,2022/2/19,Tennessee,0.009537167
23052,2022/2/20,Tennessee,0
22940,2022/2/21,Tennessee,0
22828,2022/2/22,Tennessee,0.009414654
22716,2022/2/23,Tennessee,0.016116035
22604,2022/2/24,Tennessee,0.036377416
22492,2022/2/25,Tennessee,0.119516562
22380,2022/2/26,Tennessee,0.047907211
22268,2022/2/27,Tennessee,0
22156,2022/2/28,Tennessee,0
22044,2022/3/1,Tennessee,0.01079286
21932,2022/3/2,Tennessee,0.02835741
21820,2022/3/3,Tennessee,0.05260012
21708,2022/3/4,Tennessee,0.018414732
21596,2022/3/5,Tennessee,0.030463576
21484,2022/3/6,Tennessee,0
21372,2022/3/7,Tennessee,0
21260,2022/3/8,Tennessee,0.021690352
21148,2022/3/9,Tennessee,0.027777778
21036,2022/3/10,Tennessee,0.102710414
20924,2022/3/11,Tennessee,0.080991736
20812,2022/3/12,Tennessee,0.438554217
20700,2022/3/13,Tennessee,0
20588,2022/3/14,Tennessee,0
20476,2022/3/15,Tennessee,0.296896086
20364,2022/3/16,Tennessee,0.334894614
20252,2022/3/17,Tennessee,0.018372703
20140,2022/3/18,Tennessee,0.048192771
20028,2022/3/19,Tennessee,0.052631579
19916,2022/3/20,Tennessee,0
19804,2022/3/21,Tennessee,0
19692,2022/3/22,Tennessee,0.024077047
19580,2022/3/23,Tennessee,0.067669173
19468,2022/3/24,Tennessee,0.014534884
19356,2022/3/25,Tennessee,0.10472973
19244,2022/3/26,Tennessee,0.026785714
19132,2022/3/27,Tennessee,0
19020,2022/3/28,Tennessee,0
18908,2022/3/29,Tennessee,0.006976744
18796,2022/3/30,Tennessee,0.183510638
18684,2022/3/31,Tennessee,0.037815126
18572,2022/4/1,Tennessee,0.039344262
18460,2022/4/2,Tennessee,0.063829787
18348,2022/4/3,Tennessee,0
18236,2022/4/4,Tennessee,0
18124,2022/4/5,Tennessee,0.10619469
18012,2022/4/6,Tennessee,0.668478261
17900,2022/4/7,Tennessee,0.303370787
17788,2022/4/8,Tennessee,0.014204545
17676,2022/4/9,Tennessee,0.290187891
17564,2022/4/10,Tennessee,0
17452,2022/4/11,Tennessee,0
17340,2022/4/12,Tennessee,0.015761821
17228,2022/4/13,Tennessee,0.057471264
17116,2022/4/14,Tennessee,0.190625
17004,2022/4/15,Tennessee,0.004415011
16892,2022/4/16,Tennessee,0.008791209
16780,2022/4/17,Tennessee,0
16668,2022/4/18,Tennessee,0
16556,2022/4/19,Tennessee,0.001506024
16444,2022/4/20,Tennessee,-0.009036145
16332,2022/4/21,Tennessee,0.010309278
16220,2022/4/22,Tennessee,0.029166667
16108,2022/4/23,Tennessee,0.026373626
15996,2022/4/24,Tennessee,0
15884,2022/4/25,Tennessee,0
15772,2022/4/26,Tennessee,0.009891197
15660,2022/4/27,Tennessee,-0.005141388
15548,2022/4/28,Tennessee,0.003344482
15436,2022/4/29,Tennessee,0.00148368
15324,2022/4/30,Tennessee,0.019047619
15212,2022/5/1,Tennessee,0
15100,2022/5/2,Tennessee,0
14988,2022/5/3,Tennessee,0.003603604
14876,2022/5/4,Tennessee,0.047916667
14764,2022/5/5,Tennessee,0.005563282
14652,2022/5/6,Tennessee,0.00877193
14540,2022/5/7,Tennessee,0.002424242
14428,2022/5/8,Tennessee,0
14316,2022/5/9,Tennessee,0
14204,2022/5/10,Tennessee,0.000533333
14092,2022/5/11,Tennessee,0.041114058
13980,2022/5/12,Tennessee,0.017301038
13868,2022/5/13,Tennessee,0.004480287
13756,2022/5/14,Tennessee,0
13644,2022/5/15,Tennessee,0
13532,2022/5/16,Tennessee,0
13420,2022/5/17,Tennessee,-0.000274273
13308,2022/5/18,Tennessee,0.005446623
13196,2022/5/19,Tennessee,0.018823529
13084,2022/5/20,Tennessee,0.009083402
12972,2022/5/21,Tennessee,0.036129822
12860,2022/5/22,Tennessee,0
12748,2022/5/23,Tennessee,0
12636,2022/5/24,Tennessee,0.003286525
12524,2022/5/25,Tennessee,0.019591141
12412,2022/5/26,Tennessee,0
12300,2022/5/27,Tennessee,0.018550725
12188,2022/5/28,Tennessee,0
12076,2022/5/29,Tennessee,0
11964,2022/5/30,Tennessee,0
11852,2022/5/31,Tennessee,0.007360673
11740,2022/6/1,Tennessee,0.004514673
11628,2022/6/2,Tennessee,0.003052503
11516,2022/6/3,Tennessee,0.002543451
11404,2022/6/4,Tennessee,0.000496032
11292,2022/6/5,Tennessee,0
11180,2022/6/6,Tennessee,0
11068,2022/6/7,Tennessee,0.000875657
10956,2022/6/8,Tennessee,0
10844,2022/6/9,Tennessee,0.005902192
10732,2022/6/10,Tennessee,0.001006543
10620,2022/6/11,Tennessee,0
10508,2022/6/12,Tennessee,0
10396,2022/6/13,Tennessee,0
10284,2022/6/14,Tennessee,0.005130597
10172,2022/6/15,Tennessee,0.006591337
10060,2022/6/16,Tennessee,0.002003205
9948,2022/6/17,Tennessee,0.011611705
9836,2022/6/18,Tennessee,0
9724,2022/6/19,Tennessee,0
9612,2022/6/20,Tennessee,0
9500,2022/6/21,Tennessee,0.006069803
9388,2022/6/22,Tennessee,0.001175779
9276,2022/6/23,Tennessee,0.001101322
9164,2022/6/24,Tennessee,0.000752445
9052,2022/6/25,Tennessee,0.000757289
8940,2022/6/26,Tennessee,0
8828,2022/6/27,Tennessee,0
8716,2022/6/28,Tennessee,0
8604,2022/6/29,Tennessee,0.003455903
8492,2022/6/30,Tennessee,0.003550678
8380,2022/7/1,Tennessee,0.013932869
8268,2022/7/2,Tennessee,0
8156,2022/7/3,Tennessee,0
8044,2022/7/4,Tennessee,0
7932,2022/7/5,Tennessee,0.000931315
7820,2022/7/6,Tennessee,0.003558719
7708,2022/7/7,Tennessee,0.006435006
7596,2022/7/8,Tennessee,0.008206331
7484,2022/7/9,Tennessee,0
7372,2022/7/10,Tennessee,0
7260,2022/7/11,Tennessee,0.000583601
7148,2022/7/12,Tennessee,0.001695438
7036,2022/7/13,Tennessee,0.003616637
6924,2022/7/14,Tennessee,0.011994421
6812,2022/7/15,Tennessee,0.001117318
6700,2022/7/16,Tennessee,0
6588,2022/7/17,Tennessee,0
6476,2022/7/18,Tennessee,0.003800968
6364,2022/7/19,Tennessee,0.001023891
6252,2022/7/20,Tennessee,0.004924087
6140,2022/7/21,Tennessee,0.011208967
6028,2022/7/22,Tennessee,0.007013442
5916,2022/7/23,Tennessee,0
5804,2022/7/24,Tennessee,0
5692,2022/7/25,Tennessee,0.002283105
5580,2022/7/26,Tennessee,0.00112504
5468,2022/7/27,Tennessee,0.002741872
5356,2022/7/28,Tennessee,0.008013738
5244,2022/7/29,Tennessee,0.006200482
5132,2022/7/30,Tennessee,0
5020,2022/7/31,Tennessee,0
4908,2022/8/1,Tennessee,0.007058824
4796,2022/8/2,Tennessee,0
4684,2022/8/3,Tennessee,0.003610574
4572,2022/8/4,Tennessee,0.007488479
4460,2022/8/5,Tennessee,0.001364722
4348,2022/8/6,Tennessee,0
4236,2022/8/7,Tennessee,0
4124,2022/8/8,Tennessee,0.005930807
4012,2022/8/9,Tennessee,0.003664417
3900,2022/8/10,Tennessee,0.004619908
3788,2022/8/11,Tennessee,0.0146086
3676,2022/8/12,Tennessee,0.007324841
3564,2022/8/13,Tennessee,0
3452,2022/8/14,Tennessee,0
3340,2022/8/15,Tennessee,0.002797762
3228,2022/8/16,Tennessee,0.000823723
3116,2022/8/17,Tennessee,0.007732756
3004,2022/8/18,Tennessee,0.00982943
2892,2022/8/19,Tennessee,0.009636307
2780,2022/8/20,Tennessee,0
2668,2022/8/21,Tennessee,0
2556,2022/8/22,Tennessee,0
2444,2022/8/23,Tennessee,0
2332,2022/8/24,Tennessee,0.00062702
2220,2022/8/25,Tennessee,0.00952597
2108,2022/8/26,Tennessee,0.004074242
1996,2022/8/27,Tennessee,0
1884,2022/8/28,Tennessee,0
1772,2022/8/29,Tennessee,0.009166428
1660,2022/8/30,Tennessee,0.001823305
1548,2022/8/31,Tennessee,0.004096262
1436,2022/9/1,Tennessee,0.012361331
1324,2022/9/2,Tennessee,0.001944895
1212,2022/9/3,Tennessee,0
1100,2022/9/4,Tennessee,0
988,2022/9/5,Tennessee,0
876,2022/9/6,Tennessee,0.00482886
764,2022/9/7,Tennessee,0.004166667
652,2022/9/8,Tennessee,0.001428571
540,2022/9/9,Tennessee,0.002195872
428,2022/9/10,Tennessee,0
316,2022/9/11,Tennessee,0
204,2022/9/12,Tennessee,0.002407318
92,2022/9/13,Tennessee,0.00030248
