,date,location,ratio
22420,2022/2/25,Florida,0.080557444
22308,2022/2/26,Florida,0
22196,2022/2/27,Florida,0
22084,2022/2/28,Florida,0.092656792
21972,2022/3/1,Florida,0.077251185
21860,2022/3/2,Florida,0
21748,2022/3/3,Florida,0.24828218
21636,2022/3/4,Florida,0.105637379
21524,2022/3/5,Florida,0
21412,2022/3/6,Florida,0
21300,2022/3/7,Florida,0.133903134
21188,2022/3/8,Florida,0
21076,2022/3/9,Florida,0.046926636
20964,2022/3/10,Florida,0.050758075
20852,2022/3/11,Florida,0.28011611
20740,2022/3/12,Florida,0
20628,2022/3/13,Florida,0
20516,2022/3/14,Florida,0.066198225
20404,2022/3/15,Florida,0.013686912
20292,2022/3/16,Florida,0.157072368
20180,2022/3/17,Florida,0.127756161
20068,2022/3/18,Florida,0.108442504
19956,2022/3/19,Florida,0.084528302
19844,2022/3/20,Florida,0
19732,2022/3/21,Florida,0.036165327
19620,2022/3/22,Florida,0.088023088
19508,2022/3/23,Florida,0.025870647
19396,2022/3/24,Florida,0.042118698
19284,2022/3/25,Florida,0.057898499
19172,2022/3/26,Florida,0
19060,2022/3/27,Florida,0
18948,2022/3/28,Florida,0.031259129
18836,2022/3/29,Florida,0.00148368
18724,2022/3/30,Florida,0.001484781
18612,2022/3/31,Florida,0.044877223
18500,2022/4/1,Florida,0.02431222
18388,2022/4/2,Florida,0.004810583
18276,2022/4/3,Florida,0
18164,2022/4/4,Florida,0.054914629
18052,2022/4/5,Florida,0.001392758
17940,2022/4/6,Florida,0.020842983
17828,2022/4/7,Florida,0.023269343
17716,2022/4/8,Florida,0.019435447
17604,2022/4/9,Florida,0.00829673
17492,2022/4/10,Florida,0
17380,2022/4/11,Florida,0.009150327
17268,2022/4/12,Florida,0.002371917
17156,2022/4/13,Florida,0.013322884
17044,2022/4/14,Florida,0.011647825
16932,2022/4/15,Florida,0.011383236
16820,2022/4/16,Florida,0
16708,2022/4/17,Florida,0
16596,2022/4/18,Florida,0.007191077
16484,2022/4/19,Florida,0
16372,2022/4/20,Florida,0.005882353
16260,2022/4/21,Florida,0.007976602
16148,2022/4/22,Florida,0.011411077
16036,2022/4/23,Florida,0
15924,2022/4/24,Florida,0
15812,2022/4/25,Florida,0.00377568
15700,2022/4/26,Florida,0.001400168
15588,2022/4/27,Florida,0.006100218
15476,2022/4/28,Florida,0.006683915
15364,2022/4/29,Florida,0.00427716
15252,2022/4/30,Florida,0
15140,2022/5/1,Florida,0
15028,2022/5/2,Florida,0.005137449
14916,2022/5/3,Florida,0.001007861
14804,2022/5/4,Florida,-0.00044833
14692,2022/5/5,Florida,0.004800248
14580,2022/5/6,Florida,0.003514644
14468,2022/5/7,Florida,0.004539677
14356,2022/5/8,Florida,0
14244,2022/5/9,Florida,0.017884914
14132,2022/5/10,Florida,0.000373051
14020,2022/5/11,Florida,0.002589332
13908,2022/5/12,Florida,0.003200205
13796,2022/5/13,Florida,0.005482456
13684,2022/5/14,Florida,0
13572,2022/5/15,Florida,0
13460,2022/5/16,Florida,0.002564965
13348,2022/5/17,Florida,0.000239206
13236,2022/5/18,Florida,0.003321191
13124,2022/5/19,Florida,0.002240623
13012,2022/5/20,Florida,0.004113775
12900,2022/5/21,Florida,0
12788,2022/5/22,Florida,0
12676,2022/5/23,Florida,0.003281868
12564,2022/5/24,Florida,0.000420301
12452,2022/5/25,Florida,0.001820589
12340,2022/5/26,Florida,0.003070175
12228,2022/5/27,Florida,0.002792541
12116,2022/5/28,Florida,0
12004,2022/5/29,Florida,0
11892,2022/5/30,Florida,0
11780,2022/5/31,Florida,0.002428658
11668,2022/6/1,Florida,0.000702247
11556,2022/6/2,Florida,0.002347773
11444,2022/6/3,Florida,0
11332,2022/6/4,Florida,0.007090289
11220,2022/6/5,Florida,0
11108,2022/6/6,Florida,0.003091588
10996,2022/6/7,Florida,0.000340774
10884,2022/6/8,Florida,0.003944277
10772,2022/6/9,Florida,0.004285126
10660,2022/6/10,Florida,0.00285187
10548,2022/6/11,Florida,0.003168686
10436,2022/6/12,Florida,0
10324,2022/6/13,Florida,0.003935758
10212,2022/6/14,Florida,0.000511928
10100,2022/6/15,Florida,0.00524109
9988,2022/6/16,Florida,0.005017247
9876,2022/6/17,Florida,0.000748939
9764,2022/6/18,Florida,0
9652,2022/6/19,Florida,0
9540,2022/6/20,Florida,0
9428,2022/6/21,Florida,0.005374906
9316,2022/6/22,Florida,0.003307152
9204,2022/6/23,Florida,0.005922843
9092,2022/6/24,Florida,0.006755616
8980,2022/6/25,Florida,0.007482871
8868,2022/6/26,Florida,0
8756,2022/6/27,Florida,0.005388062
8644,2022/6/28,Florida,0
8532,2022/6/29,Florida,0.00298574
8420,2022/6/30,Florida,0.004860839
8308,2022/7/1,Florida,0.007789762
8196,2022/7/2,Florida,0
8084,2022/7/3,Florida,0
7972,2022/7/4,Florida,0
7860,2022/7/5,Florida,0.004330611
7748,2022/7/6,Florida,0.001241927
7636,2022/7/7,Florida,0.005873936
7524,2022/7/8,Florida,0.005212369
7412,2022/7/9,Florida,0
7300,2022/7/10,Florida,0
7188,2022/7/11,Florida,0.006743042
7076,2022/7/12,Florida,0.001307303
6964,2022/7/13,Florida,0.006837194
6852,2022/7/14,Florida,7.39E-05
6740,2022/7/15,Florida,0.014699598
6628,2022/7/16,Florida,0
6516,2022/7/17,Florida,0
6404,2022/7/18,Florida,0.00584944
6292,2022/7/19,Florida,0.001299862
6180,2022/7/20,Florida,0.006868018
6068,2022/7/21,Florida,0.008418926
5956,2022/7/22,Florida,0.006193969
5844,2022/7/23,Florida,0
5732,2022/7/24,Florida,0
5620,2022/7/25,Florida,0.006470697
5508,2022/7/26,Florida,0.001124081
5396,2022/7/27,Florida,0.00815924
5284,2022/7/28,Florida,0
5172,2022/7/29,Florida,0.017129841
5060,2022/7/30,Florida,0
4948,2022/7/31,Florida,0
4836,2022/8/1,Florida,0.006599242
4724,2022/8/2,Florida,0
4612,2022/8/3,Florida,0.004572309
4500,2022/8/4,Florida,0
4388,2022/8/5,Florida,0.02413533
4276,2022/8/6,Florida,0
4164,2022/8/7,Florida,0
4052,2022/8/8,Florida,0.009131758
3940,2022/8/9,Florida,0.001808754
3828,2022/8/10,Florida,0.011206795
3716,2022/8/11,Florida,0.011373874
3604,2022/8/12,Florida,0.014294831
3492,2022/8/13,Florida,0
3380,2022/8/14,Florida,0
3268,2022/8/15,Florida,0.010352091
3156,2022/8/16,Florida,0.002593286
3044,2022/8/17,Florida,0.01528419
2932,2022/8/18,Florida,0.01516129
2820,2022/8/19,Florida,0.008314679
2708,2022/8/20,Florida,0
2596,2022/8/21,Florida,0
2484,2022/8/22,Florida,0.013503515
2372,2022/8/23,Florida,0.00102145
2260,2022/8/24,Florida,0.018622256
2148,2022/8/25,Florida,0.011570248
2036,2022/8/26,Florida,0.018112207
1924,2022/8/27,Florida,0
1812,2022/8/28,Florida,0
1700,2022/8/29,Florida,0.014477695
1588,2022/8/30,Florida,-0.001935172
1476,2022/8/31,Florida,0.013495935
1364,2022/9/1,Florida,0.015553522
1252,2022/9/2,Florida,0.013031674
1140,2022/9/3,Florida,0
1028,2022/9/4,Florida,0
916,2022/9/5,Florida,0
804,2022/9/6,Florida,0.013015805
692,2022/9/7,Florida,0
580,2022/9/8,Florida,0.009714633
468,2022/9/9,Florida,0.016403402
356,2022/9/10,Florida,0
244,2022/9/11,Florida,0
132,2022/9/12,Florida,0.01931095
20,2022/9/13,Florida,0.000556328
