,date,location,ratio
32680,2021/11/26,South Carolina,0.045517241
32568,2021/11/27,South Carolina,0
32456,2021/11/28,South Carolina,0
32344,2021/11/29,South Carolina,0.010638298
32232,2021/11/30,South Carolina,0.00204918
32120,2021/12/1,South Carolina,0.026651217
32008,2021/12/2,South Carolina,0.031943212
31896,2021/12/3,South Carolina,0.002126152
31784,2021/12/4,South Carolina,0
31672,2021/12/5,South Carolina,0
31560,2021/12/6,South Carolina,0.012982998
31448,2021/12/7,South Carolina,0.005952381
31336,2021/12/8,South Carolina,0.019393939
31224,2021/12/9,South Carolina,0.010878661
31112,2021/12/10,South Carolina,0.019607843
31000,2021/12/11,South Carolina,0
30888,2021/12/12,South Carolina,0
30776,2021/12/13,South Carolina,0.009587728
30664,2021/12/14,South Carolina,0.019125683
30552,2021/12/15,South Carolina,0.014705882
30440,2021/12/16,South Carolina,0.012433393
30328,2021/12/17,South Carolina,0.012057272
